elapsed_ms,label,r,g,b
82901,rate_80,255,0,0
82945,rate_80,0,0,255
83001,rate_80,255,0,0
83067,rate_80,0,0,255
83130,rate_80,255,0,0
83194,rate_80,0,0,255
83238,rate_80,255,0,0
83332,rate_80,0,0,255
83365,rate_80,255,0,0
83400,rate_80,0,0,255
83438,rate_80,255,0,0
83470,rate_80,0,0,255
83502,rate_80,255,0,0
83548,rate_80,0,0,255
83572,rate_80,255,0,0
83638,rate_80,0,0,255
83667,rate_80,255,0,0
83702,rate_80,0,0,255
83732,rate_80,255,0,0
83770,rate_80,0,0,255
83802,rate_80,255,0,0
83837,rate_80,0,0,255
83866,rate_80,255,0,0
83902,rate_80,0,0,255
83946,rate_80,255,0,0
83971,rate_80,0,0,255
84004,rate_80,255,0,0
84032,rate_80,0,0,255
84071,rate_80,255,0,0
84101,rate_80,0,0,255
84140,rate_80,255,0,0
84173,rate_80,0,0,255
84206,rate_80,255,0,0
84236,rate_80,0,0,255
84306,rate_80,255,0,0
84345,rate_80,0,0,255
84371,rate_80,255,0,0
84405,rate_80,0,0,255
84440,rate_80,255,0,0
84471,rate_80,0,0,255
84503,rate_80,255,0,0
84538,rate_80,0,0,255
84569,rate_80,255,0,0
84637,rate_80,0,0,255
84668,rate_80,255,0,0
84703,rate_80,0,0,255
84749,rate_80,255,0,0
84774,rate_80,0,0,255
84805,rate_80,255,0,0
84837,rate_80,0,0,255
84871,rate_80,255,0,0
84903,rate_80,0,0,255
84938,rate_80,255,0,0
84974,rate_80,0,0,255
85005,rate_80,255,0,0
85036,rate_80,0,0,255
85080,rate_80,255,0,0
85107,rate_80,0,0,255
85142,rate_80,255,0,0
85173,rate_80,0,0,255
85213,rate_80,255,0,0
85239,rate_80,0,0,255
85283,rate_80,255,0,0
85336,rate_80,0,0,255
85366,rate_80,255,0,0
85407,rate_80,0,0,255
85464,rate_80,255,0,0
85503,rate_80,0,0,255
85566,rate_80,255,0,0
85646,rate_80,0,0,255
85675,rate_80,255,0,0
85705,rate_80,0,0,255
85739,rate_80,255,0,0
85776,rate_80,0,0,255
85814,rate_80,255,0,0
85838,rate_80,0,0,255
85896,rate_80,255,0,0
85936,rate_80,0,0,255
85985,rate_80,255,0,0
86021,rate_80,0,0,255
86062,rate_80,255,0,0
86103,rate_80,0,0,255
86155,rate_80,255,0,0
86195,rate_80,0,0,255
86224,rate_80,255,0,0
86256,rate_80,0,0,255
86281,rate_80,255,0,0
86346,rate_80,0,0,255
86383,rate_80,255,0,0
86407,rate_80,0,0,255
86437,rate_80,255,0,0
86471,rate_80,0,0,255
86502,rate_80,255,0,0
86541,rate_80,0,0,255
86573,rate_80,255,0,0
86610,rate_80,0,0,255
86648,rate_80,255,0,0
86676,rate_80,0,0,255
86709,rate_80,255,0,0
86752,rate_80,0,0,255
86778,rate_80,255,0,0
86807,rate_80,0,0,255
86838,rate_80,255,0,0
86893,rate_80,0,0,255
86931,rate_80,255,0,0
86970,rate_80,0,0,255
87009,rate_80,255,0,0
87044,rate_80,0,0,255
87084,rate_80,255,0,0
87135,rate_80,0,0,255
87199,rate_80,255,0,0
87267,rate_80,0,0,255
87339,rate_80,255,0,0
87376,rate_80,0,0,255
87412,rate_80,255,0,0
87443,rate_80,0,0,255
87478,rate_80,255,0,0
87516,rate_80,0,0,255
87550,rate_80,255,0,0
87580,rate_80,0,0,255
87646,rate_80,255,0,0
87674,rate_80,0,0,255
87704,rate_80,255,0,0
87741,rate_80,0,0,255
87775,rate_80,255,0,0
87809,rate_80,0,0,255
87839,rate_80,255,0,0
87874,rate_80,0,0,255
87915,rate_80,255,0,0
87972,rate_80,0,0,255
88020,rate_80,255,0,0
88055,rate_80,0,0,255
88082,rate_80,255,0,0
88113,rate_80,0,0,255
88148,rate_80,255,0,0
88181,rate_80,0,0,255
88211,rate_80,255,0,0
88239,rate_80,0,0,255
88282,rate_80,255,0,0
88346,rate_80,0,0,255
88375,rate_80,255,0,0
88422,rate_80,0,0,255
88450,rate_80,255,0,0
88476,rate_80,0,0,255
88514,rate_80,255,0,0
88549,rate_80,0,0,255
88577,rate_80,255,0,0
88647,rate_80,0,0,255
88683,rate_80,255,0,0
88715,rate_80,0,0,255
88745,rate_80,255,0,0
88780,rate_80,0,0,255
88824,rate_80,255,0,0
88852,rate_80,0,0,255
88881,rate_80,255,0,0
88911,rate_80,0,0,255
88942,rate_80,255,0,0
88979,rate_80,0,0,255
89014,rate_80,255,0,0
89050,rate_80,0,0,255
89080,rate_80,255,0,0
89115,rate_80,0,0,255
89171,rate_80,255,0,0
89213,rate_80,0,0,255
89250,rate_80,255,0,0
89284,rate_80,0,0,255
89317,rate_80,255,0,0
89343,rate_80,0,0,255
89378,rate_80,255,0,0
89413,rate_80,0,0,255
89444,rate_80,255,0,0
89477,rate_80,0,0,255
89507,rate_80,255,0,0
89544,rate_80,0,0,255
89578,rate_80,255,0,0
89653,rate_80,0,0,255
89681,rate_80,255,0,0
89718,rate_80,0,0,255
89745,rate_80,255,0,0
89775,rate_80,0,0,255
89815,rate_80,255,0,0
89844,rate_80,0,0,255
89878,rate_80,255,0,0
89916,rate_80,0,0,255
89945,rate_80,255,0,0
89979,rate_80,0,0,255
90011,rate_80,255,0,0
90048,rate_80,0,0,255
90082,rate_80,255,0,0
90114,rate_80,0,0,255
90147,rate_80,255,0,0
90180,rate_80,0,0,255
90237,rate_80,255,0,0
90274,rate_80,0,0,255
90361,rate_80,255,0,0
90388,rate_80,0,0,255
90417,rate_80,255,0,0
90444,rate_80,0,0,255
90478,rate_80,255,0,0
90512,rate_80,0,0,255
90550,rate_80,255,0,0
90576,rate_80,0,0,255
90658,rate_80,255,0,0
90693,rate_80,0,0,255
90720,rate_80,255,0,0
90754,rate_80,0,0,255
90782,rate_80,255,0,0
90815,rate_80,0,0,255
90849,rate_80,255,0,0
90885,rate_80,0,0,255
90943,rate_80,255,0,0
90976,rate_80,0,0,255
91019,rate_80,255,0,0
91050,rate_80,0,0,255
91082,rate_80,255,0,0
91111,rate_80,0,0,255
91152,rate_80,255,0,0
91180,rate_80,0,0,255
91211,rate_80,255,0,0
91243,rate_80,0,0,255
91280,rate_80,255,0,0
91337,rate_80,0,0,255
91358,rate_80,255,0,0
91381,rate_80,0,0,255
91416,rate_80,255,0,0
91448,rate_80,0,0,255
91479,rate_80,255,0,0
91511,rate_80,0,0,255
91551,rate_80,255,0,0
91584,rate_80,0,0,255
91618,rate_80,255,0,0
91685,rate_80,0,0,255
91715,rate_80,255,0,0
91748,rate_80,0,0,255
91781,rate_80,255,0,0
91821,rate_80,0,0,255
91861,rate_80,255,0,0
91888,rate_80,0,0,255
91919,rate_80,255,0,0
91954,rate_80,0,0,255
91985,rate_80,255,0,0
92018,rate_80,0,0,255
92056,rate_80,255,0,0
92083,rate_80,0,0,255
92114,rate_80,255,0,0
92147,rate_80,0,0,255
92183,rate_80,255,0,0
92213,rate_80,0,0,255
92250,rate_80,255,0,0
92280,rate_80,0,0,255
92318,rate_80,255,0,0
92382,rate_80,0,0,255
92416,rate_80,255,0,0
92451,rate_80,0,0,255
92486,rate_80,255,0,0
92530,rate_80,0,0,255
92577,rate_80,255,0,0
92623,rate_80,0,0,255
92683,rate_80,255,0,0
92718,rate_80,0,0,255
92751,rate_80,255,0,0
92816,rate_80,0,0,255
92861,rate_80,255,0,0
92893,rate_80,0,0,255
92920,rate_80,255,0,0
92957,rate_80,0,0,255
92998,rate_80,255,0,0
93024,rate_80,0,0,255
93066,rate_80,255,0,0
93111,rate_80,0,0,255
93157,rate_80,255,0,0
93192,rate_80,0,0,255
93226,rate_80,255,0,0
93261,rate_80,0,0,255
93315,rate_80,255,0,0
93352,rate_80,0,0,255
93411,rate_80,255,0,0
93448,rate_80,0,0,255
93485,rate_80,255,0,0
93516,rate_80,0,0,255
93554,rate_80,255,0,0
93586,rate_80,0,0,255
93667,rate_80,255,0,0
93695,rate_80,0,0,255
93719,rate_80,255,0,0
93752,rate_80,0,0,255
93791,rate_80,255,0,0
93822,rate_80,0,0,255
93860,rate_80,255,0,0
93896,rate_80,0,0,255
93922,rate_80,255,0,0
93960,rate_80,0,0,255
93992,rate_100_marker,0,0,0
94719,rate_100,255,0,0
94760,rate_100,0,0,255
94792,rate_100,255,0,0
94830,rate_100,0,0,255
94861,rate_100,255,0,0
94919,rate_100,0,0,255
94958,rate_100,255,0,0
94992,rate_100,0,0,255
95031,rate_100,255,0,0
95059,rate_100,0,0,255
95090,rate_100,255,0,0
95156,rate_100,0,0,255
95191,rate_100,255,0,0
95241,rate_100,0,0,255
95264,rate_100,255,0,0
95310,rate_100,0,0,255
95363,rate_100,255,0,0
95395,rate_100,0,0,255
95439,rate_100,255,0,0
95459,rate_100,0,0,255
95498,rate_100,255,0,0
95525,rate_100,0,0,255
95556,rate_100,255,0,0
95631,rate_100,0,0,255
95658,rate_100,255,0,0
95728,rate_100,0,0,255
95758,rate_100,255,0,0
95791,rate_100,0,0,255
95843,rate_100,255,0,0
95877,rate_100,0,0,255
95902,rate_100,255,0,0
95945,rate_100,0,0,255
95987,rate_100,255,0,0
96028,rate_100,0,0,255
96059,rate_100,255,0,0
96089,rate_100,0,0,255
96124,rate_100,255,0,0
96164,rate_100,0,0,255
96187,rate_100,255,0,0
96223,rate_100,0,0,255
96251,rate_100,255,0,0
96287,rate_100,0,0,255
96364,rate_100,255,0,0
96391,rate_100,0,0,255
96424,rate_100,255,0,0
96460,rate_100,0,0,255
96494,rate_100,255,0,0
96522,rate_100,0,0,255
96556,rate_100,255,0,0
96587,rate_100,0,0,255
96626,rate_100,255,0,0
96716,rate_100,0,0,255
96757,rate_100,255,0,0
96793,rate_100,0,0,255
96827,rate_100,255,0,0
96862,rate_100,0,0,255
96894,rate_100,255,0,0
96923,rate_100,0,0,255
96963,rate_100,255,0,0
96994,rate_100,0,0,255
97025,rate_100,255,0,0
97060,rate_100,0,0,255
97098,rate_100,255,0,0
97126,rate_100,0,0,255
97166,rate_100,255,0,0
97192,rate_100,0,0,255
97239,rate_100,255,0,0
97272,rate_100,0,0,255
97303,rate_100,255,0,0
97378,rate_100,0,0,255
97400,rate_100,255,0,0
97424,rate_100,0,0,255
97464,rate_100,255,0,0
97495,rate_100,0,0,255
97529,rate_100,255,0,0
97564,rate_100,0,0,255
97592,rate_100,255,0,0
97655,rate_100,0,0,255
97687,rate_100,255,0,0
97723,rate_100,0,0,255
97759,rate_100,255,0,0
97791,rate_100,0,0,255
97827,rate_100,255,0,0
97867,rate_100,0,0,255
97908,rate_100,255,0,0
97934,rate_100,0,0,255
97967,rate_100,255,0,0
97998,rate_100,0,0,255
98035,rate_100,255,0,0
98062,rate_100,0,0,255
98102,rate_100,255,0,0
98133,rate_100,0,0,255
98168,rate_100,255,0,0
98190,rate_100,0,0,255
98232,rate_100,255,0,0
98259,rate_100,0,0,255
98295,rate_100,255,0,0
98322,rate_100,0,0,255
98388,rate_100,255,0,0
98415,rate_100,0,0,255
98437,rate_100,255,0,0
98466,rate_100,0,0,255
98520,rate_100,255,0,0
98562,rate_100,0,0,255
98590,rate_100,255,0,0
98632,rate_100,0,0,255
98657,rate_100,255,0,0
98718,rate_100,0,0,255
98748,rate_100,255,0,0
98772,rate_100,0,0,255
98799,rate_100,255,0,0
98837,rate_100,0,0,255
98861,rate_100,255,0,0
98897,rate_100,0,0,255
98932,rate_100,255,0,0
98967,rate_100,0,0,255
98999,rate_100,255,0,0
99035,rate_100,0,0,255
99066,rate_100,255,0,0
99103,rate_100,0,0,255
99130,rate_100,255,0,0
99163,rate_100,0,0,255
99196,rate_100,255,0,0
99228,rate_100,0,0,255
99265,rate_100,255,0,0
99306,rate_100,0,0,255
99383,rate_100,255,0,0
99409,rate_100,0,0,255
99435,rate_100,255,0,0
99466,rate_100,0,0,255
99503,rate_100,255,0,0
99530,rate_100,0,0,255
99569,rate_100,255,0,0
99603,rate_100,0,0,255
99640,rate_100,255,0,0
99698,rate_100,0,0,255
99727,rate_100,255,0,0
99766,rate_100,0,0,255
99807,rate_100,255,0,0
99832,rate_100,0,0,255
99869,rate_100,255,0,0
99904,rate_100,0,0,255
99930,rate_100,255,0,0
99971,rate_100,0,0,255
100003,rate_100,255,0,0
100048,rate_100,0,0,255
100107,rate_100,255,0,0
100149,rate_100,0,0,255
100172,rate_100,255,0,0
100198,rate_100,0,0,255
100238,rate_100,255,0,0
100266,rate_100,0,0,255
100307,rate_100,255,0,0
100371,rate_100,0,0,255
100395,rate_100,255,0,0
100431,rate_100,0,0,255
100461,rate_100,255,0,0
100491,rate_100,0,0,255
100530,rate_100,255,0,0
100569,rate_100,0,0,255
100597,rate_100,255,0,0
100638,rate_100,0,0,255
100702,rate_100,255,0,0
100731,rate_100,0,0,255
100768,rate_100,255,0,0
100799,rate_100,0,0,255
100838,rate_100,255,0,0
100866,rate_100,0,0,255
100901,rate_100,255,0,0
100933,rate_100,0,0,255
100962,rate_100,255,0,0
100992,rate_100,0,0,255
101034,rate_100,255,0,0
101067,rate_100,0,0,255
101112,rate_100,255,0,0
101140,rate_100,0,0,255
101199,rate_100,255,0,0
101248,rate_100,0,0,255
101308,rate_100,255,0,0
101363,rate_100,0,0,255
101427,rate_100,255,0,0
101459,rate_100,0,0,255
101492,rate_100,255,0,0
101530,rate_100,0,0,255
101566,rate_100,255,0,0
101604,rate_100,0,0,255
101639,rate_100,255,0,0
101703,rate_100,0,0,255
101735,rate_100,255,0,0
101761,rate_100,0,0,255
101794,rate_100,255,0,0
101836,rate_100,0,0,255
101869,rate_100,255,0,0
101902,rate_100,0,0,255
101937,rate_100,255,0,0
101967,rate_100,0,0,255
102004,rate_100,255,0,0
102051,rate_100,0,0,255
102102,rate_100,255,0,0
102138,rate_100,0,0,255
102172,rate_100,255,0,0
102204,rate_100,0,0,255
102242,rate_100,255,0,0
102274,rate_100,0,0,255
102306,rate_100,255,0,0
102337,rate_100,0,0,255
102395,rate_100,255,0,0
102424,rate_100,0,0,255
102444,rate_100,255,0,0
102476,rate_100,0,0,255
102506,rate_100,255,0,0
102536,rate_100,0,0,255
102570,rate_100,255,0,0
102602,rate_100,0,0,255
102641,rate_100,255,0,0
102681,rate_100,0,0,255
102744,rate_100,255,0,0
102783,rate_100,0,0,255
102805,rate_100,255,0,0
102843,rate_100,0,0,255
102870,rate_100,255,0,0
102904,rate_100,0,0,255
102937,rate_100,255,0,0
102967,rate_100,0,0,255
103002,rate_100,255,0,0
103046,rate_100,0,0,255
103072,rate_100,255,0,0
103105,rate_100,0,0,255
103141,rate_100,255,0,0
103171,rate_100,0,0,255
103200,rate_100,255,0,0
103240,rate_100,0,0,255
103281,rate_100,255,0,0
103304,rate_100,0,0,255
103341,rate_100,255,0,0
103379,rate_100,0,0,255
103495,rate_100,255,0,0
103545,rate_100,0,0,255
103572,rate_100,255,0,0
103602,rate_100,0,0,255
103630,rate_100,255,0,0
103708,rate_100,0,0,255
103741,rate_100,255,0,0
103770,rate_100,0,0,255
103799,rate_100,255,0,0
103830,rate_100,0,0,255
103866,rate_100,255,0,0
103932,rate_100,0,0,255
103955,rate_100,255,0,0
103977,rate_100,0,0,255
104005,rate_100,255,0,0
104037,rate_100,0,0,255
104073,rate_100,255,0,0
104108,rate_100,0,0,255
104138,rate_100,255,0,0
104168,rate_100,0,0,255
104200,rate_100,255,0,0
104228,rate_100,0,0,255
104256,rate_100,255,0,0
104278,rate_100,0,0,255
104306,rate_100,255,0,0
104342,rate_100,0,0,255
104375,rate_100,255,0,0
104433,rate_100,0,0,255
104462,rate_100,255,0,0
104494,rate_100,0,0,255
104532,rate_100,255,0,0
104567,rate_100,0,0,255
104594,rate_100,255,0,0
104628,rate_100,0,0,255
104649,rate_100,255,0,0
104703,rate_100,0,0,255
104735,rate_100,255,0,0
104774,rate_100,0,0,255
104805,rate_100,255,0,0
104847,rate_100,0,0,255
104878,rate_100,255,0,0
104916,rate_100,0,0,255
104949,rate_100,255,0,0
104974,rate_100,0,0,255
105007,rate_100,255,0,0
105060,rate_100,0,0,255
105085,rate_100,255,0,0
105115,rate_100,0,0,255
105150,rate_100,255,0,0
105176,rate_100,0,0,255
105209,rate_100,255,0,0
105244,rate_100,0,0,255
105283,rate_100,255,0,0
105310,rate_100,0,0,255
105340,rate_100,255,0,0
105378,rate_100,0,0,255
105451,rate_100,255,0,0
105475,rate_100,0,0,255
105508,rate_100,255,0,0
105542,rate_100,0,0,255
105580,rate_100,255,0,0
105608,rate_100,0,0,255
105648,rate_100,255,0,0
105717,rate_100,0,0,255
105747,rate_100,255,0,0
105778,rate_100,0,0,255
105805,rate_100,255,0,0
105846,rate_100,0,0,255
105879,rate_100,255,0,0
105929,rate_100,0,0,255
105953,rate_100,255,0,0
105986,rate_100,0,0,255
106009,rate_100,255,0,0
106040,rate_100,0,0,255
106071,rate_100,255,0,0
106110,rate_100,0,0,255
106140,rate_100,255,0,0
106183,rate_100,0,0,255
106213,rate_100,255,0,0
106246,rate_100,0,0,255
106274,rate_100,255,0,0
106310,rate_100,0,0,255
106338,rate_100,255,0,0
106374,rate_100,0,0,255
106436,rate_100,255,0,0
106480,rate_100,0,0,255
106532,rate_100,255,0,0
106573,rate_100,0,0,255
106650,rate_100,255,0,0
106745,rate_100,0,0,255
106781,rate_100,255,0,0
106810,rate_100,0,0,255
106845,rate_100,255,0,0
106883,rate_100,0,0,255
106921,rate_100,255,0,0
106943,rate_100,0,0,255
106976,rate_100,255,0,0
107011,rate_100,0,0,255
107042,rate_100,255,0,0
107072,rate_100,0,0,255
107103,rate_100,255,0,0
107143,rate_100,0,0,255
107181,rate_100,255,0,0
107233,rate_100,0,0,255
107253,rate_100,255,0,0
107304,rate_100,0,0,255
107344,rate_100,255,0,0
107415,rate_100,0,0,255
107445,rate_100,255,0,0
107478,rate_100,0,0,255
107515,rate_100,255,0,0
107545,rate_100,0,0,255
107586,rate_100,255,0,0
107610,rate_100,0,0,255
107643,rate_100,255,0,0
107676,rate_100,0,0,255
107735,rate_100,255,0,0
107754,rate_100,0,0,255
107785,rate_100,255,0,0
107811,rate_100,0,0,255
107846,rate_100,255,0,0
107874,rate_100,0,0,255
107916,rate_100,255,0,0
107946,rate_100,0,0,255
108001,rate_100,255,0,0
108040,rate_100,0,0,255
108077,rate_100,255,0,0
108116,rate_100,0,0,255
108149,rate_100,255,0,0
108185,rate_100,0,0,255
108213,rate_100,255,0,0
108253,rate_100,0,0,255
108280,rate_100,255,0,0
108318,rate_100,0,0,255
108345,rate_100,255,0,0
108437,rate_100,0,0,255
108468,rate_100,255,0,0
108490,rate_100,0,0,255
108520,rate_100,255,0,0
108550,rate_100,0,0,255
108576,rate_100,255,0,0
108605,rate_100,0,0,255
108646,rate_100,255,0,0
108708,rate_100,0,0,255
108743,rate_100,255,0,0
108774,rate_100,0,0,255
108807,rate_100,255,0,0
108844,rate_100,0,0,255
108872,rate_100,255,0,0
108902,rate_100,0,0,255
108921,rate_100,255,0,0
108944,rate_100,0,0,255
108974,rate_100,255,0,0
108995,rate_100,0,0,255
109013,rate_100,255,0,0
109040,rate_100,0,0,255
109067,rate_100,255,0,0
109088,rate_100,0,0,255
109113,rate_100,255,0,0
109138,rate_100,0,0,255
109157,rate_100,255,0,0
109179,rate_100,0,0,255
109210,rate_100,255,0,0
109245,rate_100,0,0,255
109281,end_black,0,0,0
